CustomerID,TotalSpent,AvgOrderValue,OrderValueStd,OrderCount,TotalQuantity,AvgQuantity,QuantityStd,FirstPurchase,LastPurchase,UniqueProducts,CustomerLifetime,AvgDaysBetweenOrders,RevenuePerDay,Is_Anomaly,Anomaly_Score
14930.0,2372.86,18.54,8.58,128,1166,9.11,7.28,2011-03-10 14:42:00,2011-08-23 10:31:00,116,165,1.2890625,14.380969696969698,1,0.17753338975934602
14931.0,1257.68,30.68,45.08,41,417,10.17,6.39,2011-04-13 09:32:00,2011-12-05 10:19:00,30,236,5.7560975609756095,5.329152542372881,1,0.16842415950062412
14934.0,1890.94,21.73,13.68,87,1042,11.98,13.51,2011-03-02 11:48:00,2011-09-19 10:10:00,68,200,2.2988505747126435,9.4547,1,0.1896834479112799
14936.0,8137.02,22.35,18.87,364,4085,11.22,9.07,2011-03-09 11:53:00,2011-11-06 10:30:00,210,241,0.6620879120879121,33.76356846473029,1,0.06579428672719989
14937.0,1621.88,47.7,39.34,34,484,14.24,10.43,2011-08-01 14:16:00,2011-10-14 12:29:00,33,73,2.1470588235294117,22.217534246575344,1,0.15100548724115193
14944.0,5900.25,34.71,26.25,170,2815,16.56,11.59,2011-02-16 12:47:00,2011-11-10 09:10:00,101,266,1.5647058823529412,22.18139097744361,1,0.13604899093115919
14947.0,290.82,20.77,10.18,14,179,12.79,8.24,2011-08-01 09:31:00,2011-09-28 15:48:00,14,58,4.142857142857143,5.014137931034482,1,0.16815672566817985
14948.0,1101.97,17.49,8.84,63,673,10.68,7.46,2011-05-04 14:52:00,2011-11-16 17:16:00,56,196,3.111111111111111,5.622295918367347,1,0.19667206202281484
14952.0,8099.49,58.69,54.18,138,3355,24.31,27.79,2010-12-10 12:48:00,2011-10-11 10:33:00,117,304,2.2028985507246377,26.643059210526314,1,0.07690668417558044
14958.0,499.68,11.9,8.56,42,129,3.07,3.79,2011-04-08 11:28:00,2011-07-15 14:20:00,33,98,2.3333333333333335,5.0987755102040815,1,0.1825164672497629
14959.0,695.42,11.79,9.6,59,494,8.37,5.35,2011-02-16 13:00:00,2011-10-06 18:23:00,37,232,3.9322033898305087,2.9974999999999996,1,0.19346948226764865
14960.0,221.27,8.2,12.9,27,221,8.19,10.36,2011-06-21 13:38:00,2011-12-01 12:54:00,23,162,6.0,1.3658641975308643,1,0.17425718226922615
14961.0,7044.68,22.58,15.81,312,3708,11.88,13.56,2010-12-14 11:38:00,2011-11-29 09:42:00,193,349,1.1185897435897436,20.185329512893983,1,0.10441552945420257
14963.0,1487.8,7.51,10.93,198,1176,5.94,13.65,2011-06-09 12:30:00,2011-11-30 12:16:00,149,173,0.8737373737373737,8.6,1,0.16660120932455713
14970.0,1592.06,46.83,27.04,34,250,7.35,3.85,2011-01-27 12:23:00,2011-10-02 13:44:00,24,248,7.294117647058823,6.419596774193548,1,0.16303065683016144
14971.0,1116.57,6.98,5.66,160,644,4.03,6.88,2011-10-27 13:33:00,2011-11-04 17:07:00,144,8,0.05,139.57125,1,0.07642625743067655
14973.0,1314.45,41.08,71.41,32,369,11.53,7.33,2011-04-28 12:22:00,2011-08-24 15:51:00,29,118,3.6875,11.139406779661018,1,0.13939103649218015
14976.0,790.86,10.98,10.52,72,234,3.25,2.85,2011-01-17 11:09:00,2011-10-13 16:37:00,47,269,3.736111111111111,2.94,1,0.18689302033669625
14978.0,1931.42,8.94,6.64,216,525,2.43,2.94,2011-01-13 12:03:00,2011-09-28 13:07:00,136,258,1.1944444444444444,7.486124031007752,1,0.15885167958006124
14984.0,213.27,5.2,4.46,41,60,1.46,0.92,2011-06-12 11:04:00,2011-11-20 14:28:00,37,161,3.926829268292683,1.3246583850931677,1,0.16359882937676673
14985.0,296.75,3.41,3.31,87,260,2.99,6.12,2010-12-16 19:51:00,2011-05-25 14:29:00,78,159,1.8275862068965518,1.8663522012578617,1,0.15790678600160468
14995.0,233.23,3.82,2.69,61,103,1.69,1.12,2011-03-04 13:14:00,2011-11-01 11:39:00,53,241,3.9508196721311477,0.967759336099585,1,0.15430580039650865
14997.0,546.2,21.01,13.0,26,1120,43.08,26.39,2011-06-14 16:52:00,2011-10-24 13:28:00,25,131,5.038461538461538,4.169465648854962,1,0.16037462924814894
14998.0,429.87,5.73,6.88,75,270,3.6,4.94,2011-04-12 16:28:00,2011-06-22 17:30:00,70,71,0.9466666666666667,6.054507042253521,1,0.1679581361726774
15002.0,1641.76,14.28,11.45,115,862,7.5,6.8,2010-12-07 13:16:00,2011-08-16 10:44:00,93,251,2.1826086956521737,6.540876494023904,1,0.18667104056597628
15005.0,6316.57,5.64,3.75,1119,4247,3.8,4.34,2010-12-08 14:36:00,2011-11-24 12:25:00,360,350,0.3127792672028597,18.047342857142855,-1,-0.044033357309588794
15009.0,1261.78,6.93,6.77,182,642,3.53,2.93,2011-11-14 17:40:00,2011-11-27 13:35:00,148,12,0.06593406593406594,105.14833333333333,1,0.08375298777392037
15012.0,423.04,3.3,2.48,128,231,1.8,2.37,2010-12-01 12:49:00,2011-10-17 12:22:00,110,319,2.4921875,1.3261442006269593,1,0.14453208891959163
15014.0,260.17,7.43,14.45,35,151,4.31,8.57,2011-06-16 19:40:00,2011-10-27 20:07:00,29,133,3.8,1.9561654135338347,1,0.1763864838596808
15018.0,496.21,16.01,9.19,31,189,6.1,5.01,2010-12-07 10:47:00,2011-11-01 12:47:00,30,329,10.612903225806452,1.5082370820668691,1,0.15642895201129348
15021.0,1914.82,4.06,4.55,472,847,1.79,1.68,2010-12-08 12:17:00,2011-12-01 11:53:00,287,357,0.7563559322033898,5.3636414565826325,1,0.07174353687508911
15022.0,905.04,6.7,5.92,135,543,4.02,5.92,2011-10-23 15:47:00,2011-11-28 12:35:00,96,35,0.25925925925925924,25.858285714285714,1,0.14586243512688346
15023.0,6802.76,12.1,15.43,562,2871,5.11,5.75,2010-12-05 13:49:00,2011-12-06 17:23:00,347,366,0.6512455516014235,18.586775956284153,1,0.03672725702728219
15024.0,1661.33,10.72,8.52,155,920,5.94,5.49,2010-12-07 13:20:00,2011-11-30 12:06:00,105,357,2.303225806451613,4.653585434173669,1,0.16128312529205474
15026.0,469.0,7.69,10.5,61,285,4.67,7.65,2011-03-07 13:45:00,2011-09-20 13:52:00,57,197,3.2295081967213113,2.3807106598984773,1,0.18468186132668735
15027.0,1066.15,30.46,28.18,35,565,16.14,22.34,2011-04-15 14:14:00,2011-11-09 10:16:00,30,207,5.914285714285715,5.15048309178744,1,0.17457685993220523
15028.0,627.13,13.07,14.67,48,459,9.56,10.65,2010-12-06 12:47:00,2011-12-01 14:06:00,35,360,7.5,1.7420277777777777,1,0.15917940883245008
15030.0,518.28,74.04,34.27,7,372,53.14,43.19,2011-03-16 15:34:00,2011-09-29 10:50:00,7,196,28.0,2.644285714285714,1,0.0444503871856361
15031.0,668.14,6.02,7.63,111,401,3.61,9.77,2011-03-02 14:46:00,2011-12-05 14:19:00,74,277,2.4954954954954953,2.412057761732852,1,0.17300804720737445
15032.0,4959.1,95.37,100.37,52,2968,57.08,61.38,2010-12-08 12:57:00,2011-03-28 15:03:00,29,110,2.1153846153846154,45.082727272727276,1,0.027925552541823162
15033.0,2586.67,5.07,5.43,510,1695,3.32,3.67,2011-01-14 13:28:00,2011-12-05 12:40:00,315,324,0.6352941176470588,7.98354938271605,1,0.07527713212868681
15034.0,4308.61,10.94,15.16,394,2422,6.15,10.56,2010-12-21 09:47:00,2011-11-24 12:11:00,299,338,0.8578680203045685,12.747366863905324,1,0.08702236278888659
15036.0,465.55,3.67,3.85,127,327,2.57,6.04,2011-06-13 12:19:00,2011-09-28 15:42:00,107,107,0.84251968503937,4.350934579439253,1,0.1516138189820153
15038.0,705.49,5.43,5.32,130,217,1.67,2.02,2010-12-05 10:54:00,2011-10-12 11:33:00,105,311,2.3923076923076922,2.2684565916398713,1,0.1594361497067135
15039.0,19914.44,13.26,21.09,1502,9209,6.13,18.65,2010-12-06 11:26:00,2011-11-30 11:31:00,408,359,0.23901464713715045,55.471977715877436,-1,-0.10509273736319802
15044.0,7700.23,17.0,11.28,453,2795,6.17,7.58,2010-12-12 14:27:00,2011-11-20 13:20:00,233,342,0.7549668874172185,22.51529239766082,1,0.08619633461448917
15045.0,735.66,61.3,49.68,12,114,9.5,3.83,2011-03-27 11:44:00,2011-07-11 11:33:00,11,105,8.75,7.006285714285714,1,0.12595675182613242
15046.0,5213.77,25.31,33.29,206,3451,16.75,27.03,2011-01-05 15:30:00,2011-11-30 15:50:00,147,329,1.5970873786407767,15.847325227963527,1,0.12677175362719723
15048.0,384.05,3.96,4.72,97,195,2.01,3.47,2010-12-06 12:15:00,2011-10-05 14:55:00,86,303,3.1237113402061856,1.2674917491749176,1,0.15177077825936974
15050.0,1782.09,22.85,21.2,78,1224,15.69,17.63,2011-09-29 13:22:00,2011-11-14 16:17:00,68,46,0.5897435897435898,38.741086956521734,1,0.13675886938747644
15051.0,1391.61,9.73,10.62,143,1011,7.07,14.17,2011-07-12 15:29:00,2011-11-16 15:38:00,130,127,0.8881118881118881,10.957559055118109,1,0.1730003027415309
15053.0,697.79,9.83,10.15,71,986,13.89,22.99,2011-03-03 12:06:00,2011-12-05 12:08:00,49,277,3.9014084507042255,2.5190974729241877,1,0.18300427558676924
15054.0,302.1,2.65,2.6,114,198,1.74,1.86,2011-10-30 14:33:00,2011-11-27 15:02:00,105,28,0.24561403508771928,10.789285714285715,1,0.11734504786987598
15057.0,1489.5,59.58,47.14,25,668,26.72,18.52,2011-01-28 09:09:00,2011-03-09 15:17:00,25,40,1.6,37.2375,1,0.10898984143606416
15058.0,2124.99,7.7,8.81,276,1069,3.87,5.32,2011-01-31 15:35:00,2011-11-14 14:57:00,199,286,1.036231884057971,7.430034965034964,1,0.13927495719061916
15059.0,1337.72,5.64,4.84,237,604,2.55,4.19,2011-01-09 11:54:00,2011-10-30 11:35:00,161,293,1.2362869198312236,4.565597269624574,1,0.1452725360498512
15061.0,54534.14,135.32,233.34,403,28920,71.76,75.51,2010-12-02 15:19:00,2011-12-06 12:06:00,70,368,0.913151364764268,148.19059782608696,-1,-0.16439639388486726
15062.0,987.86,17.33,6.46,57,763,13.39,11.0,2010-12-15 15:37:00,2011-09-29 16:51:00,47,288,5.052631578947368,3.4300694444444444,1,0.18415191935112024
15065.0,3158.13,20.38,20.44,155,1383,8.92,7.24,2011-02-21 12:54:00,2011-11-02 09:45:00,148,253,1.632258064516129,12.482727272727272,1,0.167400553332533
15067.0,1744.76,21.28,14.78,82,954,11.63,12.92,2011-03-02 12:10:00,2011-09-22 13:20:00,82,204,2.4878048780487805,8.552745098039216,1,0.18806761827898466
15068.0,553.36,5.32,3.99,104,364,3.5,5.41,2011-03-28 14:27:00,2011-10-24 14:47:00,96,210,2.019230769230769,2.635047619047619,1,0.16646119975464435
15071.0,982.07,37.77,39.71,26,269,10.35,9.94,2011-03-09 10:19:00,2011-09-07 11:43:00,25,182,7.0,5.395989010989012,1,0.16442480136249854
15073.0,1043.41,19.32,12.02,54,491,9.09,3.22,2011-06-06 09:59:00,2011-11-30 10:44:00,31,177,3.2777777777777777,5.89497175141243,1,0.19781103557680751
15078.0,9743.11,22.14,8.57,440,5105,11.6,5.84,2010-12-06 12:38:00,2011-12-02 15:41:00,97,361,0.8204545454545454,26.989224376731304,1,0.05414162580829024
15079.0,895.61,19.06,17.16,47,389,8.28,6.87,2010-12-09 09:25:00,2011-05-11 12:45:00,46,153,3.25531914893617,5.853660130718954,1,0.19312053712029725
15081.0,504.8,15.3,5.58,33,190,5.76,4.13,2010-12-07 16:20:00,2011-11-17 17:08:00,26,345,10.454545454545455,1.4631884057971014,1,0.15153829143349856
15088.0,1160.07,20.35,13.31,57,460,8.07,5.35,2011-10-03 14:05:00,2011-11-18 13:14:00,53,45,0.7894736842105263,25.779333333333334,1,0.16707794120034097
15089.0,2420.84,16.7,10.1,145,1359,9.37,6.5,2011-08-03 14:14:00,2011-11-29 16:31:00,139,118,0.8137931034482758,20.515593220338985,1,0.1666378992514858
15092.0,457.81,17.61,5.27,26,135,5.19,4.03,2011-03-01 12:24:00,2011-05-08 14:10:00,23,68,2.6153846153846154,6.7325,1,0.169986182916953
15093.0,4597.02,42.57,44.31,108,3760,34.81,57.2,2010-12-02 18:25:00,2011-11-21 13:09:00,52,353,3.2685185185185186,13.022719546742211,1,0.10465666137843888
15095.0,1370.6,29.16,12.9,47,1079,22.96,23.65,2011-05-20 14:27:00,2011-08-28 12:01:00,30,99,2.106382978723404,13.844444444444443,1,0.16744423543671255
15101.0,317.53,39.69,30.38,8,241,30.12,35.43,2010-12-15 12:54:00,2011-12-01 10:18:00,8,350,43.75,0.9072285714285714,1,0.0412118998389574
15103.0,703.36,20.1,12.89,35,329,9.4,6.56,2011-09-14 13:54:00,2011-11-08 14:53:00,35,55,1.5714285714285714,12.788363636363636,1,0.17698852897326317
15104.0,1027.44,14.89,5.96,69,637,9.23,9.17,2011-03-02 14:16:00,2011-05-27 12:29:00,66,85,1.2318840579710144,12.087529411764706,1,0.18318093299655158
15105.0,2298.93,22.76,22.57,101,1211,11.99,8.63,2011-07-28 10:09:00,2011-11-21 16:54:00,90,116,1.1485148514851484,19.818362068965516,1,0.17132598300936652
15106.0,1422.52,14.23,5.19,100,1181,11.81,8.68,2011-03-15 12:52:00,2011-11-22 09:16:00,90,251,2.51,5.667410358565737,1,0.1876767905882326
15107.0,319.5,18.79,12.26,17,170,10.0,13.56,2010-12-02 13:45:00,2011-02-01 14:46:00,12,61,3.588235294117647,5.237704918032787,1,0.17035829458237228
15108.0,1300.25,21.67,10.94,60,499,8.32,6.47,2011-04-26 10:54:00,2011-07-21 10:24:00,50,85,1.4166666666666667,15.297058823529412,1,0.18419178522606516
15110.0,996.1,28.46,23.21,35,246,7.03,4.84,2011-01-25 11:41:00,2011-11-16 11:16:00,17,294,8.4,3.388095238095238,1,0.16285654948262068
15111.0,1567.48,18.66,7.04,84,710,8.45,6.24,2010-12-02 11:45:00,2011-11-10 16:58:00,70,343,4.083333333333333,4.569912536443149,1,0.17577440554539547
15113.0,3609.33,36.09,35.14,100,2386,23.86,25.03,2011-10-16 15:27:00,2011-11-30 08:23:00,77,44,0.44,82.03022727272727,1,0.07022792357449603
15114.0,2760.56,14.01,5.77,197,3096,15.72,9.59,2011-02-11 08:45:00,2011-11-09 15:05:00,136,271,1.3756345177664975,10.186568265682657,1,0.15146510722163803
15116.0,1352.75,30.06,28.53,45,648,14.4,11.96,2011-05-19 08:50:00,2011-11-22 12:25:00,37,187,4.155555555555556,7.233957219251337,1,0.18658220024064154
15117.0,1551.78,19.64,26.09,79,1948,24.66,85.84,2011-05-08 12:38:00,2011-11-25 08:12:00,63,200,2.5316455696202533,7.7589,1,0.1656130744911376
15121.0,457.72,16.35,4.68,28,199,7.11,4.86,2011-02-24 12:41:00,2011-10-20 14:51:00,28,238,8.5,1.9231932773109244,1,0.17256599819116092
15122.0,1633.78,19.92,11.66,82,800,9.76,6.79,2011-02-15 09:59:00,2011-08-17 16:48:00,65,183,2.231707317073171,8.92775956284153,1,0.19274304391907016
15123.0,2199.31,20.75,12.72,106,1195,11.27,10.31,2011-05-17 14:57:00,2011-12-02 13:12:00,93,198,1.8679245283018868,11.107626262626262,1,0.18310337287695988
15124.0,184.19,12.28,4.97,15,233,15.53,14.24,2011-06-01 09:06:00,2011-11-17 10:09:00,14,169,11.266666666666667,1.0898816568047338,1,0.15389556465562332
15125.0,11528.48,90.78,67.0,127,6193,48.76,39.49,2011-03-14 09:59:00,2011-11-14 13:57:00,102,245,1.9291338582677164,47.055020408163266,-1,-0.0002735597110860022
15128.0,1471.0,14.42,7.15,102,1343,13.17,11.55,2011-05-04 12:32:00,2011-10-10 13:54:00,74,159,1.5588235294117647,9.251572327044025,1,0.18460482515248905
15129.0,3447.4,41.04,59.63,84,1794,21.36,24.36,2011-02-21 09:09:00,2011-10-20 14:40:00,54,241,2.869047619047619,14.304564315352698,1,0.13597643324420577
15132.0,977.93,18.81,15.27,52,679,13.06,13.75,2011-03-22 12:02:00,2011-11-21 17:10:00,49,244,4.6923076923076925,4.007909836065574,1,0.19399766362042037
15133.0,982.42,33.88,26.75,29,680,23.45,21.99,2011-02-11 10:38:00,2011-08-04 10:44:00,27,174,6.0,5.646091954022988,1,0.16909898505754545
15134.0,1387.99,19.01,9.56,73,887,12.15,12.29,2011-04-13 11:05:00,2011-11-25 08:55:00,44,225,3.0821917808219177,6.168844444444445,1,0.1970179411398924
15136.0,1286.7,18.92,7.25,68,776,11.41,6.02,2011-09-04 16:05:00,2011-12-07 12:26:00,61,93,1.3676470588235294,13.835483870967742,1,0.18562952531068683
15139.0,178.96,13.77,5.86,13,208,16.0,11.83,2011-01-07 12:44:00,2011-04-14 11:39:00,13,96,7.384615384615385,1.8641666666666667,1,0.15808875030549296
15140.0,2354.25,29.43,17.44,80,1572,19.65,23.89,2011-03-20 14:37:00,2011-10-18 14:07:00,74,211,2.6375,11.157582938388625,1,0.17077713608110556
15144.0,6580.44,30.32,18.8,217,3050,14.06,8.06,2011-01-31 13:17:00,2011-12-01 15:12:00,132,304,1.400921658986175,21.646184210526314,1,0.13464734730459488
15145.0,1194.73,17.83,9.59,67,756,11.28,8.37,2011-04-05 15:20:00,2011-12-05 17:21:00,54,244,3.6417910447761193,4.896434426229508,1,0.1964941111242704
15146.0,1327.16,14.58,9.48,91,1473,16.19,12.88,2011-02-21 13:07:00,2011-06-28 12:09:00,90,126,1.3846153846153846,10.533015873015874,1,0.17189386897401965
15150.0,5314.47,15.49,6.18,343,3658,10.66,7.97,2011-03-15 14:21:00,2011-11-22 12:52:00,282,251,0.7317784256559767,21.173187250996016,1,0.08298516757277352
15152.0,4745.69,17.51,6.82,271,2704,9.98,7.74,2011-06-05 15:36:00,2011-11-30 12:32:00,196,177,0.6531365313653137,26.811807909604518,1,0.11267707345582567
15156.0,961.49,17.48,9.83,55,597,10.85,6.34,2011-11-06 12:41:00,2011-12-08 18:22:00,51,32,0.5818181818181818,30.0465625,1,0.1697519266701759
15157.0,1936.07,15.49,11.6,125,2392,19.14,12.31,2010-12-16 13:44:00,2011-12-06 11:28:00,125,354,2.832,5.469124293785311,1,0.14394576222208977
15159.0,18641.01,26.25,24.21,710,11441,16.11,10.98,2010-12-13 15:44:00,2011-12-08 12:05:00,363,359,0.5056338028169014,51.92481894150417,-1,-0.0679248075177864
15163.0,304.47,10.5,12.99,29,186,6.41,6.44,2011-05-31 15:22:00,2011-11-21 13:10:00,29,173,5.9655172413793105,1.759942196531792,1,0.17748751609164737
15164.0,843.05,8.18,6.12,103,360,3.5,2.54,2011-01-04 14:21:00,2011-10-02 12:05:00,79,270,2.621359223300971,3.1224074074074073,1,0.17648669277147794
15172.0,1624.05,14.76,6.19,110,1611,14.65,12.02,2011-04-17 11:56:00,2011-12-01 11:51:00,106,227,2.0636363636363635,7.1544052863436125,1,0.17538099448154387
15179.0,2206.95,23.73,18.63,93,1938,20.84,34.64,2011-01-24 13:48:00,2011-11-21 12:53:00,91,300,3.225806451612903,7.3565,1,0.16339323451998444
15181.0,689.48,43.09,58.73,16,544,34.0,20.55,2011-03-15 12:03:00,2011-10-04 13:58:00,11,203,12.6875,3.3964532019704436,1,0.11769318725124733
15182.0,622.85,21.48,6.34,29,253,8.72,3.76,2011-03-16 12:42:00,2011-07-08 13:37:00,24,114,3.9310344827586206,5.463596491228071,1,0.18777833432343188
15184.0,406.76,6.46,6.38,63,223,3.54,5.43,2011-06-02 12:06:00,2011-11-10 13:41:00,59,161,2.5555555555555554,2.5264596273291926,1,0.1790578535890554
15186.0,411.41,21.65,7.39,19,215,11.32,10.75,2011-06-24 14:54:00,2011-11-25 14:58:00,17,154,8.105263157894736,2.6714935064935066,1,0.1753586862954427
15187.0,4777.18,52.5,68.38,91,1887,20.74,21.8,2011-05-11 13:49:00,2011-12-08 11:56:00,61,210,2.3076923076923075,22.748476190476193,1,0.11051109386889552
15189.0,16225.39,76.53,72.78,212,6149,29.0,33.55,2011-01-11 12:29:00,2011-12-08 13:22:00,80,331,1.5613207547169812,49.01930513595166,1,0.0055452443693090325
15192.0,1044.32,20.48,14.19,51,918,18.0,17.08,2010-12-09 14:56:00,2011-08-12 11:41:00,36,245,4.803921568627451,4.262530612244897,1,0.18694317093591312
15194.0,7616.53,24.57,22.99,310,5703,18.4,18.97,2010-12-06 15:00:00,2011-12-06 15:10:00,209,365,1.1774193548387097,20.867205479452053,1,0.05847763067686246
15197.0,1079.61,33.74,73.3,32,469,14.66,8.71,2010-12-16 18:01:00,2011-11-29 10:00:00,30,347,10.84375,3.111268011527377,1,0.11424224299168029
15198.0,193.64,19.36,9.78,10,120,12.0,4.99,2011-08-07 15:16:00,2011-09-08 14:42:00,10,31,3.1,6.2464516129032255,1,0.15747384380030444
15199.0,1268.7,97.59,78.55,13,396,30.46,34.48,2011-02-04 14:04:00,2011-10-11 15:12:00,5,249,19.153846153846153,5.095180722891566,1,0.053333083001877224
15201.0,1236.54,17.92,15.31,69,1210,17.54,12.22,2011-04-06 14:02:00,2011-09-13 14:53:00,35,160,2.318840579710145,7.728375,1,0.18259462428731899
15203.0,1827.8,12.87,6.33,142,1753,12.35,7.56,2011-02-01 12:29:00,2011-11-14 08:16:00,82,285,2.007042253521127,6.413333333333333,1,0.17438444853793222
15205.0,653.24,17.66,13.45,37,378,10.22,7.38,2011-08-04 16:07:00,2011-09-15 19:36:00,37,42,1.135135135135135,15.553333333333333,1,0.17519077445389053
15206.0,420.3,46.7,21.75,9,162,18.0,9.0,2011-03-09 08:59:00,2011-11-29 13:41:00,3,265,29.444444444444443,1.5860377358490567,1,0.08025212387863445
15208.0,870.12,20.72,12.03,42,316,7.52,6.23,2010-12-21 13:03:00,2011-12-08 17:24:00,25,352,8.380952380952381,2.4719318181818184,1,0.16493668122090566
15211.0,894.41,17.2,5.66,52,240,4.62,3.02,2010-12-09 16:08:00,2011-10-10 13:31:00,52,304,5.846153846153846,2.9421381578947368,1,0.18029188431545573
15213.0,328.35,13.68,4.27,24,272,11.33,6.72,2011-01-14 11:05:00,2011-01-25 12:21:00,22,11,0.4583333333333333,29.85,1,0.1501614365039281
15214.0,1661.44,15.1,6.27,110,1254,11.4,9.2,2011-04-11 09:46:00,2011-12-08 12:07:00,109,241,2.190909090909091,6.8939419087136935,1,0.1808495499959551
15215.0,734.94,21.0,9.58,35,225,6.43,4.95,2011-09-04 12:24:00,2011-10-24 11:41:00,33,49,1.4,14.998775510204084,1,0.17466796719705702
15218.0,5756.89,34.68,37.42,166,3329,20.05,36.3,2011-01-25 11:20:00,2011-11-29 11:48:00,77,308,1.855421686746988,18.6912012987013,1,0.11964539111845263
15220.0,1778.96,15.2,7.58,117,1393,11.91,16.06,2011-03-04 10:24:00,2011-10-19 12:39:00,110,229,1.9572649572649572,7.768384279475983,1,0.180857980550985
15223.0,755.75,37.79,41.42,20,213,10.65,5.9,2011-04-04 12:17:00,2011-04-28 11:31:00,14,23,1.15,32.858695652173914,1,0.13071526836067987
15224.0,322.08,23.01,18.08,14,152,10.86,8.1,2010-12-12 12:34:00,2010-12-16 15:02:00,13,4,0.2857142857142857,80.52,1,0.11379878455887527
15227.0,1219.4,21.02,8.22,58,750,12.93,16.2,2011-01-26 15:31:00,2011-11-03 11:59:00,43,280,4.827586206896552,4.355,1,0.1908319965799236
15228.0,3386.71,27.09,17.33,125,2255,18.04,26.1,2011-02-18 09:04:00,2011-10-04 13:56:00,110,228,1.824,14.853991228070175,1,0.16025174723092367
15230.0,429.6,18.68,14.0,23,351,15.26,8.27,2011-04-13 11:04:00,2011-04-14 14:39:00,23,1,0.043478260869565216,429.6,1,0.049812536108936656
15232.0,612.06,19.74,10.87,31,686,22.13,8.5,2011-07-22 12:21:00,2011-08-18 16:27:00,26,27,0.8709677419354839,22.668888888888887,1,0.14681794935385933
15235.0,2247.51,15.72,5.71,143,1324,9.26,6.56,2010-12-01 17:22:00,2011-05-06 09:44:00,132,155,1.083916083916084,14.500064516129033,1,0.17277469955137503
15237.0,1412.32,14.27,4.76,99,1071,10.82,7.35,2011-04-26 15:04:00,2011-12-08 09:46:00,94,225,2.272727272727273,6.276977777777778,1,0.18268825860207022
15238.0,1071.99,21.44,25.12,50,692,13.84,13.58,2011-06-08 16:00:00,2011-11-10 14:28:00,49,154,3.08,6.960974025974026,1,0.19050344062445201
15239.0,780.59,15.93,6.09,49,594,12.12,7.66,2011-09-22 09:53:00,2011-11-29 14:14:00,48,68,1.3877551020408163,11.479264705882354,1,0.17872300832471072
15240.0,1706.57,21.88,12.29,78,1369,17.55,18.93,2011-02-01 08:23:00,2011-10-26 09:50:00,58,267,3.423076923076923,6.391647940074906,1,0.17791881909028517
15241.0,1756.44,15.97,11.19,110,1818,16.53,13.31,2011-03-01 11:02:00,2011-10-04 09:05:00,82,216,1.9636363636363636,8.131666666666668,1,0.1753716177562638
15244.0,631.57,18.58,11.48,34,405,11.91,7.22,2011-04-05 15:12:00,2011-10-05 13:19:00,31,182,5.352941176470588,3.4701648351648355,1,0.19484364709799945
15245.0,2515.84,28.27,32.98,89,1784,20.04,18.48,2011-03-23 13:42:00,2011-07-28 18:56:00,55,127,1.4269662921348314,19.80976377952756,1,0.15873402613491971
15246.0,514.15,15.58,3.39,33,247,7.48,5.88,2010-12-16 09:46:00,2011-04-15 14:45:00,32,120,3.6363636363636362,4.284583333333333,1,0.1869068369945015
15249.0,6688.46,19.11,9.36,350,3577,10.22,6.37,2011-03-28 12:49:00,2011-11-08 11:45:00,211,224,0.64,29.85919642857143,1,0.08958639801212848
15251.0,10484.99,94.46,44.36,111,6171,55.59,46.44,2011-04-12 10:38:00,2011-11-30 15:02:00,97,232,2.09009009009009,45.1939224137931,-1,-0.0066264064116124954
15252.0,740.78,16.84,6.53,44,522,11.86,6.31,2011-06-09 14:15:00,2011-11-03 13:30:00,44,146,3.3181818181818183,5.073835616438356,1,0.19473274175701138
15253.0,918.2,17.32,6.26,53,866,16.34,9.62,2011-06-23 12:19:00,2011-11-23 16:22:00,52,153,2.8867924528301887,6.001307189542484,1,0.18299010015305522
15258.0,623.16,18.33,5.97,34,142,4.18,2.29,2011-05-06 14:16:00,2011-06-24 12:30:00,32,48,1.411764705882353,12.9825,1,0.16399124996069558
15260.0,1810.77,23.52,11.63,77,885,11.49,8.35,2010-12-02 12:09:00,2011-08-31 13:55:00,62,272,3.5324675324675323,6.6572426470588235,1,0.19095554642557555
15265.0,1506.12,18.37,7.42,82,612,7.46,6.12,2011-04-18 12:16:00,2011-07-11 14:46:00,76,84,1.024390243902439,17.93,1,0.1761030921699011
15267.0,1717.36,156.12,83.17,11,944,85.82,30.8,2011-06-10 10:24:00,2011-11-17 15:59:00,8,160,14.545454545454545,10.7335,1,0.017709600235387257
15270.0,2379.49,58.04,57.75,41,1521,37.1,55.67,2011-02-02 13:25:00,2011-11-24 09:24:00,22,294,7.170731707317073,8.093503401360543,1,0.11529981647863874
15271.0,2507.07,9.15,7.74,274,1262,4.61,4.89,2010-12-09 13:47:00,2011-12-02 14:11:00,184,358,1.3065693430656935,7.002988826815643,1,0.1384511086586866
15272.0,721.94,11.46,8.75,63,310,4.92,6.99,2011-09-14 16:36:00,2011-10-13 12:59:00,63,28,0.4444444444444444,25.78357142857143,1,0.16191154556303844
15274.0,716.57,15.25,6.93,47,619,13.17,17.2,2011-11-21 14:17:00,2011-12-05 16:57:00,44,14,0.2978723404255319,51.18357142857143,1,0.13323092788384733
15281.0,2332.15,16.78,6.09,139,1211,8.71,8.57,2011-01-10 15:51:00,2011-10-12 09:10:00,121,274,1.9712230215827338,8.511496350364963,1,0.17828862016825497
