CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,RFM_Segment,FirstPurchase,LastPurchase,AvgOrderValue,OrderValueStd,TotalItems,AvgItemsPerOrder,ProductDiversity,Country,CustomerLifetime,DaysSinceLastPurchase,PurchaseFrequency
15700,172,2,696.68,2,3,3,8,At Risk,2011-06-19 15:36:00,2011-06-20 16:53:00,8.1,6.14,357,4.15,85,United Kingdom,1,172,
15701,2,4,1542.14,5,4,4,13,Champions,2011-08-21 12:36:00,2011-12-07 14:39:00,6.51,5.34,923,3.89,193,United Kingdom,108,2,
15703,265,1,211.5,1,1,1,3,Lost,2011-03-20 10:51:00,2011-03-20 10:51:00,42.3,37.03,66,13.2,5,United Kingdom,0,265,
15704,140,4,2293.62,2,4,5,11,At Risk,2011-05-08 12:42:00,2011-07-22 13:35:00,19.6,18.21,1028,8.79,79,United Kingdom,75,140,
15705,201,1,143.1,1,1,1,3,Lost,2011-05-22 15:37:00,2011-05-22 15:37:00,23.85,17.77,62,10.33,6,United Kingdom,0,201,
15706,64,4,1060.56,3,4,4,11,Potential Loyalists,2011-08-15 14:32:00,2011-10-07 10:09:00,19.28,13.24,321,5.84,50,United Kingdom,52,64,
15707,35,4,945.58,3,4,4,11,Potential Loyalists,2011-09-14 14:19:00,2011-11-04 14:35:00,4.42,4.24,605,2.83,126,United Kingdom,51,35,
15708,41,7,3364.2400000000002,3,5,5,13,Potential Loyalists,2010-12-05 11:12:00,2011-10-30 10:54:00,11.68,9.64,1267,4.4,124,United Kingdom,328,41,
15709,284,1,133.25,1,1,1,3,Lost,2011-03-01 10:38:00,2011-03-01 10:38:00,22.21,8.54,121,20.17,6,United Kingdom,0,284,
15712,9,5,1072.3600000000001,5,4,4,13,Champions,2011-02-25 11:32:00,2011-11-30 14:09:00,20.23,16.8,486,9.17,41,United Kingdom,278,9,
15713,143,2,356.7,2,3,2,7,Others,2010-12-08 15:16:00,2011-07-19 13:34:00,18.77,10.2,150,7.89,18,United Kingdom,222,143,
15714,12,2,330.88,5,3,2,10,Loyal Customers,2011-09-23 11:25:00,2011-11-28 11:26:00,9.45,9.43,187,5.34,34,United Kingdom,66,12,
15716,146,4,1118.81,2,4,4,10,At Risk,2010-12-05 12:26:00,2011-07-17 11:59:00,9.48,12.32,744,6.31,101,United Kingdom,223,146,
15717,234,1,150.3,1,1,1,3,Lost,2011-04-19 13:21:00,2011-04-19 13:21:00,21.47,9.46,70,10.0,7,United Kingdom,0,234,
15719,33,13,5045.61,4,5,5,14,Champions,2011-01-06 12:31:00,2011-11-07 12:29:00,5.38,4.82,2725,2.91,299,United Kingdom,304,33,
15720,24,1,598.73,4,1,3,8,New Customers,2011-11-15 14:48:00,2011-11-15 14:48:00,4.68,6.4,281,2.2,128,United Kingdom,0,24,
15721,12,1,507.08,5,1,3,9,New Customers,2011-11-28 12:14:00,2011-11-28 12:14:00,5.57,8.45,409,4.49,80,United Kingdom,0,12,
15722,36,5,2222.56,3,4,5,12,Potential Loyalists,2011-02-22 12:24:00,2011-11-04 11:43:00,32.21,35.55,1026,14.87,45,United Kingdom,254,36,
15723,365,1,203.1,1,1,1,3,Lost,2010-12-10 11:12:00,2010-12-10 11:12:00,4.95,5.92,87,2.12,37,United Kingdom,0,365,
15724,201,2,218.25,1,3,1,5,Others,2011-02-28 10:40:00,2011-05-22 14:40:00,19.84,8.56,73,6.64,11,United Kingdom,83,201,
15725,15,1,415.25,4,1,2,7,New Customers,2011-11-24 14:51:00,2011-11-24 14:51:00,12.98,6.27,221,6.91,32,United Kingdom,0,15,
15727,17,7,5178.96,4,5,5,14,Champions,2010-12-15 15:47:00,2011-11-23 12:36:00,17.15,22.11,3065,10.15,213,United Kingdom,342,17,
15729,213,1,85.0,1,1,1,3,Lost,2011-05-11 12:36:00,2011-05-11 12:36:00,17.0,3.46,28,5.6,5,United Kingdom,0,213,
15730,66,3,1120.88,3,3,4,10,Potential Loyalists,2011-05-17 12:43:00,2011-10-05 12:31:00,16.01,4.87,689,9.84,68,United Kingdom,140,66,
15732,212,2,294.12,1,3,2,6,Others,2010-12-02 15:00:00,2011-05-11 14:24:00,21.01,9.27,215,15.36,13,United Kingdom,159,212,
15733,283,1,162.3,1,1,1,3,Lost,2011-03-02 09:05:00,2011-03-02 09:05:00,16.23,2.13,62,6.2,10,United Kingdom,0,283,
15734,115,2,1339.45,2,3,4,9,At Risk,2011-05-23 14:59:00,2011-08-17 10:50:00,51.52,61.26,346,13.31,25,United Kingdom,85,115,
15737,15,8,1205.1200000000001,4,5,4,13,Champions,2011-04-11 10:01:00,2011-11-25 11:21:00,16.74,5.15,599,8.32,60,United Kingdom,228,15,
15738,19,16,4812.42,4,5,5,14,Champions,2010-12-02 12:50:00,2011-11-21 08:26:00,27.82,20.25,2982,17.24,46,United Kingdom,353,19,
15739,66,1,449.12,3,1,2,6,Others,2011-10-04 13:42:00,2011-10-04 13:42:00,56.14,33.59,472,59.0,8,United Kingdom,0,66,
15740,49,1,154.88,3,1,1,5,Others,2011-10-21 14:29:00,2011-10-21 14:29:00,17.21,6.57,152,16.89,9,United Kingdom,0,49,
15743,16,4,784.46,4,4,3,11,Loyal Customers,2011-06-08 10:14:00,2011-11-23 17:19:00,8.91,6.39,216,2.45,59,United Kingdom,168,16,
15744,78,1,34.8,2,1,1,4,Lost,2011-09-23 09:52:00,2011-09-23 09:52:00,11.6,4.02,120,40.0,3,United Kingdom,0,78,
15745,19,4,1094.59,4,4,4,12,Champions,2011-04-17 13:04:00,2011-11-20 13:45:00,17.65,7.8,421,6.79,57,United Kingdom,217,19,
15746,134,1,196.88,2,1,1,4,Lost,2011-07-28 15:21:00,2011-07-28 15:21:00,7.03,4.83,178,6.36,28,United Kingdom,0,134,
15747,13,3,974.04,5,3,4,12,Loyal Customers,2011-06-20 11:30:00,2011-11-27 12:26:00,10.47,12.57,480,5.16,52,United Kingdom,160,13,
15748,40,1,149.31,3,1,1,5,Others,2011-10-30 12:51:00,2011-10-30 12:51:00,7.11,4.13,51,2.43,19,United Kingdom,0,40,
15749,235,3,44534.3,1,3,5,9,At Risk,2011-01-11 12:55:00,2011-04-18 13:20:00,4453.43,1290.31,18028,1802.8,5,United Kingdom,97,235,
15750,3,8,2465.48,5,5,5,15,Champions,2010-12-08 10:36:00,2011-12-07 12:34:00,8.41,6.35,1786,6.1,214,United Kingdom,364,3,
15752,40,7,2637.38,3,5,5,13,Potential Loyalists,2010-12-02 09:43:00,2011-10-31 11:37:00,6.42,5.05,1978,4.81,236,United Kingdom,333,40,
15753,305,1,79.2,1,2,1,4,Lost,2011-02-08 12:41:00,2011-02-08 12:41:00,79.2,,144,144.0,1,United Kingdom,0,305,
15754,51,3,458.57,3,3,2,8,Others,2011-04-07 12:24:00,2011-10-19 14:40:00,16.38,2.93,199,7.11,24,United Kingdom,195,51,
15755,10,6,2364.25,5,5,5,15,Champions,2011-02-18 11:53:00,2011-11-29 14:57:00,16.77,5.85,1427,10.12,127,United Kingdom,284,10,
15756,61,4,532.96,3,4,3,10,Others,2011-04-04 14:00:00,2011-10-09 13:30:00,2.78,2.11,242,1.26,160,United Kingdom,187,61,
15757,66,2,714.42,3,3,3,9,Others,2011-05-06 11:40:00,2011-10-05 12:14:00,15.88,6.25,491,10.91,43,United Kingdom,152,66,
15758,25,1,205.25,4,2,1,7,New Customers,2011-11-15 10:48:00,2011-11-15 10:48:00,22.81,7.72,47,5.22,9,United Kingdom,0,25,
15759,218,3,253.04,1,4,2,7,Others,2010-12-16 15:29:00,2011-05-05 15:13:00,36.15,24.65,60,8.57,5,United Kingdom,139,218,
15762,65,2,583.75,3,3,3,9,Others,2011-09-23 15:17:00,2011-10-05 16:15:00,15.78,4.29,251,6.78,37,United Kingdom,12,65,
15763,32,2,1086.92,4,3,4,11,Loyal Customers,2011-09-23 12:10:00,2011-11-08 09:44:00,17.82,8.98,271,4.44,58,United Kingdom,45,32,
15764,88,6,3279.97,2,5,5,12,At Risk,2011-03-08 09:23:00,2011-09-12 17:58:00,18.22,15.09,2050,11.39,150,United Kingdom,188,88,
15766,64,1,315.06,3,2,2,7,Others,2011-10-06 17:03:00,2011-10-06 17:03:00,28.64,21.42,170,15.45,11,United Kingdom,0,64,
15768,116,3,621.8299999999999,2,4,3,9,At Risk,2011-04-28 09:20:00,2011-08-16 10:48:00,23.03,45.53,244,9.04,23,United Kingdom,110,116,
15769,7,26,56252.72,5,5,5,15,Champions,2010-12-03 15:16:00,2011-12-02 13:52:00,432.71,304.27,29672,228.25,26,United Kingdom,363,7,
15773,6,1,635.6800000000001,5,2,3,10,New Customers,2011-12-04 12:48:00,2011-12-04 12:48:00,63.57,149.41,311,31.1,10,United Kingdom,0,6,
15774,69,1,270.8,3,2,2,7,Others,2011-10-02 12:04:00,2011-10-02 12:04:00,10.83,6.15,87,3.48,25,United Kingdom,0,69,
15775,245,1,104.9,1,2,1,4,Lost,2011-04-08 12:56:00,2011-04-08 12:56:00,14.99,2.39,68,9.71,7,United Kingdom,0,245,
15776,133,1,241.62,2,2,1,5,Lost,2011-07-29 13:46:00,2011-07-29 13:46:00,13.42,4.94,138,7.67,18,United Kingdom,0,133,
15777,241,4,1047.11,1,4,4,9,At Risk,2010-12-13 16:38:00,2011-04-12 16:43:00,49.86,65.12,378,18.0,18,United Kingdom,120,241,
15780,184,3,475.28000000000003,1,4,2,7,Others,2010-12-17 11:43:00,2011-06-09 12:01:00,16.39,5.2,220,7.59,26,United Kingdom,174,184,
15781,25,3,345.46,4,4,2,10,Loyal Customers,2011-02-07 09:15:00,2011-11-14 14:57:00,17.27,5.68,180,9.0,20,United Kingdom,280,25,
15782,10,3,2614.7400000000002,5,4,5,14,Champions,2011-09-11 14:29:00,2011-11-30 10:49:00,60.81,34.68,864,20.09,34,United Kingdom,79,10,
15783,11,1,246.3,5,2,1,8,New Customers,2011-11-29 09:50:00,2011-11-29 09:50:00,17.59,5.85,212,15.14,14,United Kingdom,0,11,
15785,33,5,2328.9700000000003,4,4,5,13,Champions,2011-02-17 14:17:00,2011-11-07 11:33:00,28.06,28.31,1612,19.42,58,United Kingdom,262,33,
15786,46,3,4932.2,3,4,5,12,Potential Loyalists,2011-08-17 13:33:00,2011-10-24 14:13:00,18.47,9.05,3364,12.6,257,United Kingdom,68,46,
15787,26,3,948.05,4,4,4,12,Champions,2011-10-09 13:11:00,2011-11-13 14:55:00,4.6,4.61,540,2.62,156,United Kingdom,35,26,
15789,358,1,351.3,1,2,2,5,Lost,2010-12-16 14:35:00,2010-12-16 14:35:00,14.05,4.61,438,17.52,25,United Kingdom,0,358,
15790,10,1,220.85,5,2,1,8,New Customers,2011-11-29 14:53:00,2011-11-29 14:53:00,6.31,5.21,114,3.26,34,United Kingdom,0,10,
15791,44,2,1612.69,3,3,4,10,Potential Loyalists,2011-05-19 15:15:00,2011-10-27 10:14:00,21.5,11.69,731,9.75,66,United Kingdom,160,44,
15793,15,3,965.61,4,4,4,12,Champions,2011-03-16 10:45:00,2011-11-25 09:31:00,80.47,53.44,553,46.08,6,United Kingdom,253,15,
15795,150,1,610.01,2,2,3,7,Lost,2011-07-13 10:43:00,2011-07-13 10:43:00,14.52,5.58,581,13.83,42,United Kingdom,0,150,
15796,1,8,2711.56,5,5,5,15,Champions,2011-02-10 15:40:00,2011-12-08 19:55:00,20.39,13.3,861,6.47,70,United Kingdom,301,1,
15797,113,4,2207.4,2,4,5,11,At Risk,2011-01-24 15:47:00,2011-08-18 17:04:00,275.92,120.63,873,109.12,8,United Kingdom,206,113,
15799,76,3,884.14,2,4,3,9,At Risk,2011-01-09 15:13:00,2011-09-25 12:46:00,9.02,7.77,955,9.74,94,United Kingdom,258,76,
15800,107,2,699.08,2,3,3,8,At Risk,2011-04-07 12:39:00,2011-08-24 14:23:00,5.87,5.79,335,2.82,116,United Kingdom,139,107,
15801,46,3,1063.95,3,4,4,11,Potential Loyalists,2011-08-22 09:53:00,2011-10-24 13:52:00,16.62,5.96,570,8.91,61,United Kingdom,63,46,
15802,143,1,451.42,2,2,2,6,Lost,2011-07-20 11:38:00,2011-07-20 11:38:00,451.42,,1,1.0,1,United Kingdom,0,143,
15803,51,1,415.82000000000005,3,2,2,7,Others,2011-10-19 14:56:00,2011-10-19 14:56:00,51.98,35.84,290,36.25,8,United Kingdom,0,51,
15804,1,13,4206.39,5,5,5,15,Champions,2011-05-25 10:12:00,2011-12-09 12:31:00,15.99,15.51,2567,9.76,170,United Kingdom,198,1,
15805,23,17,5528.4800000000005,4,5,5,14,Champions,2010-12-10 09:33:00,2011-11-16 16:32:00,18.37,11.64,3387,11.25,220,United Kingdom,341,23,
15806,46,3,784.58,3,4,3,10,Others,2011-03-08 09:24:00,2011-10-24 14:35:00,25.31,27.74,602,19.42,24,United Kingdom,230,46,
15807,50,3,903.9,3,4,3,10,Others,2011-09-23 14:43:00,2011-10-20 14:10:00,18.83,9.78,430,8.96,48,United Kingdom,26,50,
15808,306,4,3734.9700000000003,1,4,5,10,At Risk,2010-12-05 13:05:00,2011-02-06 14:33:00,17.96,16.29,1343,6.46,142,United Kingdom,63,306,
15809,36,5,515.77,3,4,3,10,Others,2011-02-10 11:16:00,2011-11-03 16:40:00,14.74,4.01,301,8.6,31,United Kingdom,266,36,
15810,79,4,1391.98,2,4,4,10,At Risk,2011-02-16 09:11:00,2011-09-22 09:38:00,15.64,6.26,861,9.67,66,United Kingdom,218,79,
15811,22,6,2218.62,4,5,5,14,Champions,2010-12-09 15:29:00,2011-11-17 15:31:00,16.68,5.9,1071,8.05,117,United Kingdom,343,22,
15812,107,5,1801.14,2,4,4,10,At Risk,2011-01-26 12:12:00,2011-08-24 14:19:00,43.93,68.32,922,22.49,36,United Kingdom,210,107,
15813,208,2,1303.9099999999999,1,3,4,8,At Risk,2011-04-14 09:09:00,2011-05-16 08:13:00,32.6,33.77,603,15.08,40,United Kingdom,31,208,
15814,17,4,1945.33,4,4,4,12,Champions,2011-10-20 09:04:00,2011-11-23 08:17:00,27.02,25.54,1271,17.65,63,United Kingdom,33,17,
15815,64,5,2100.6,3,4,5,12,Potential Loyalists,2011-03-25 08:43:00,2011-10-07 12:42:00,42.87,44.48,1856,37.88,33,United Kingdom,196,64,
15819,49,4,1905.45,3,4,4,11,Potential Loyalists,2011-03-08 09:45:00,2011-10-21 14:50:00,15.49,6.57,1357,11.03,96,United Kingdom,227,49,
15820,320,1,206.98,1,2,1,4,Lost,2011-01-24 12:00:00,2011-01-24 12:00:00,12.18,20.84,128,7.53,17,United Kingdom,0,320,
15821,44,2,570.96,3,3,3,9,Others,2011-10-09 13:28:00,2011-10-26 15:48:00,9.21,6.07,202,3.26,57,United Kingdom,17,44,
15822,3,2,885.47,5,3,3,11,Loyal Customers,2010-12-15 13:38:00,2011-12-06 14:50:00,26.83,16.02,375,11.36,28,United Kingdom,356,3,
15823,372,1,15.0,1,2,1,4,Lost,2010-12-02 15:08:00,2010-12-02 15:08:00,15.0,,1,1.0,1,United Kingdom,0,372,
15825,172,1,532.94,2,2,3,7,Lost,2011-06-20 13:27:00,2011-06-20 13:27:00,26.65,54.27,220,11.0,20,United Kingdom,0,172,
15826,56,3,1654.31,3,4,4,11,Potential Loyalists,2011-05-13 10:44:00,2011-10-14 16:05:00,24.33,14.56,963,14.16,64,United Kingdom,154,56,
15827,73,14,1836.0900000000001,2,5,4,11,At Risk,2010-12-02 13:06:00,2011-09-27 15:35:00,15.97,4.68,882,7.67,72,United Kingdom,299,73,
15829,99,2,636.14,2,3,3,8,At Risk,2011-07-22 10:23:00,2011-09-01 16:45:00,12.47,6.68,996,19.53,44,United Kingdom,41,99,
15830,38,1,576.0,3,2,3,8,Others,2011-11-02 10:40:00,2011-11-02 10:40:00,14.77,6.05,415,10.64,39,United Kingdom,0,38,
15831,58,3,801.76,3,4,3,10,Others,2011-01-19 14:52:00,2011-10-12 13:14:00,11.79,13.77,1105,16.25,63,United Kingdom,265,58,
15832,254,1,836.79,1,2,3,6,Lost,2011-03-30 15:29:00,2011-03-30 15:29:00,15.5,3.87,465,8.61,54,United Kingdom,0,254,
15834,70,4,2233.75,3,4,5,12,Potential Loyalists,2011-03-07 17:52:00,2011-09-30 14:41:00,8.18,12.4,965,3.53,242,United Kingdom,206,70,
15835,44,4,954.09,3,4,4,11,Potential Loyalists,2011-01-13 10:35:00,2011-10-26 15:47:00,19.08,8.43,439,8.78,47,United Kingdom,286,44,
15836,50,1,137.37,3,2,1,6,Others,2011-10-20 17:13:00,2011-10-20 17:13:00,13.74,4.57,26,2.6,10,United Kingdom,0,50,
15837,65,1,391.98,3,2,2,7,Others,2011-10-06 09:01:00,2011-10-06 09:01:00,16.33,4.7,189,7.88,24,United Kingdom,0,65,
15838,11,19,33643.08,5,5,5,15,Champions,2010-12-07 11:26:00,2011-11-28 14:00:00,201.46,237.26,18368,109.99,54,United Kingdom,356,11,
15839,33,3,1048.49,4,4,4,12,Champions,2011-07-14 16:35:00,2011-11-06 13:54:00,16.91,6.5,675,10.89,56,United Kingdom,114,33,
15840,59,2,355.56,3,3,2,8,Others,2011-06-20 11:42:00,2011-10-12 09:08:00,13.17,5.53,396,14.67,26,United Kingdom,113,59,
15841,73,4,1224.06,2,4,4,10,At Risk,2011-01-05 11:25:00,2011-09-28 12:15:00,26.04,30.87,942,20.04,36,United Kingdom,266,73,
15843,304,1,118.95000000000002,1,2,1,4,Lost,2011-02-09 10:19:00,2011-02-09 10:19:00,14.87,2.49,27,3.38,8,United Kingdom,0,304,
15844,46,1,130.73999999999998,3,2,1,6,Others,2011-10-24 15:19:00,2011-10-24 15:19:00,11.89,4.67,134,12.18,11,United Kingdom,0,46,
15845,18,8,3711.77,4,5,5,14,Champions,2011-01-06 17:19:00,2011-11-22 09:42:00,26.9,14.39,1926,13.96,97,United Kingdom,319,18,
15847,38,2,389.27,3,3,2,8,Others,2011-02-24 16:46:00,2011-11-01 14:41:00,17.69,10.57,449,20.41,22,United Kingdom,249,38,
15850,19,2,238.85,4,3,1,8,Loyal Customers,2011-06-24 14:16:00,2011-11-20 14:14:00,2.46,2.49,302,3.11,87,United Kingdom,148,19,
15852,187,2,160.71,1,3,1,5,Others,2011-05-26 13:26:00,2011-06-06 11:22:00,7.31,12.59,48,2.18,22,United Kingdom,10,187,
15853,52,1,110.8,3,2,1,6,Others,2011-10-19 10:38:00,2011-10-19 10:38:00,3.69,3.04,135,4.5,29,United Kingdom,0,52,
15854,4,12,2974.65,5,5,5,15,Champions,2010-12-13 11:47:00,2011-12-05 13:39:00,21.25,40.43,939,6.71,105,United Kingdom,357,4,
15855,137,5,712.24,2,4,3,9,At Risk,2011-03-21 12:32:00,2011-07-26 10:20:00,8.9,6.61,470,5.88,59,United Kingdom,126,137,
15856,4,27,16387.57,5,5,5,15,Champions,2010-12-09 13:34:00,2011-12-05 17:09:00,25.41,35.37,11005,17.06,295,United Kingdom,361,4,
15857,19,1,297.0,4,2,2,8,New Customers,2011-11-21 12:18:00,2011-11-21 12:18:00,21.21,18.76,308,22.0,14,United Kingdom,0,19,
15858,16,5,1438.85,4,4,4,12,Champions,2010-12-07 14:31:00,2011-11-24 12:48:00,7.53,10.26,1167,6.11,145,United Kingdom,351,16,
15860,41,8,977.21,3,5,4,12,Potential Loyalists,2010-12-06 11:38:00,2011-10-30 11:25:00,6.88,6.71,440,3.1,105,United Kingdom,327,41,
15861,12,8,3165.36,5,5,5,15,Champions,2011-03-17 20:12:00,2011-11-27 15:59:00,5.8,8.1,2544,4.66,339,United Kingdom,254,12,
15862,8,4,832.88,5,4,3,12,Loyal Customers,2010-12-01 11:21:00,2011-12-01 13:28:00,5.67,6.14,585,3.98,142,United Kingdom,365,8,
15863,26,2,68.84,4,3,1,8,Loyal Customers,2011-05-31 11:36:00,2011-11-14 12:49:00,3.82,2.96,19,1.06,18,United Kingdom,167,26,
15864,22,6,1936.3200000000002,4,5,4,13,Champions,2011-01-27 16:43:00,2011-11-17 13:32:00,96.82,67.51,1192,59.6,16,United Kingdom,293,22,
15865,41,3,895.13,3,4,3,10,Others,2011-05-10 11:44:00,2011-10-30 12:43:00,22.38,16.05,368,9.2,37,United Kingdom,173,41,
15866,101,1,230.53,2,2,1,5,Lost,2011-08-30 14:09:00,2011-08-30 14:09:00,5.12,4.41,126,2.8,43,United Kingdom,0,101,
15867,5,15,3812.64,5,5,5,15,Champions,2010-12-05 14:17:00,2011-12-04 13:32:00,8.27,7.54,2054,4.46,302,United Kingdom,363,5,
15869,277,2,149.64,1,3,1,5,Others,2011-03-07 17:19:00,2011-03-07 17:23:00,9.98,7.16,175,11.67,13,United Kingdom,0,277,
15870,33,1,354.09000000000003,4,2,2,8,New Customers,2011-11-07 10:58:00,2011-11-07 10:58:00,4.66,3.85,335,4.41,68,United Kingdom,0,33,
15872,15,2,360.93,4,3,2,9,Loyal Customers,2011-11-25 11:54:00,2011-11-25 11:55:00,2.82,2.87,212,1.66,101,United Kingdom,0,15,
15874,64,7,4405.88,3,5,5,13,Potential Loyalists,2011-02-28 13:28:00,2011-10-07 12:31:00,36.72,47.41,2534,21.12,110,United Kingdom,220,64,
15877,2,2,493.28,5,3,3,11,Loyal Customers,2011-11-22 11:18:00,2011-12-08 11:53:00,3.82,6.2,371,2.88,122,United Kingdom,16,2,
15880,369,1,343.28000000000003,1,2,2,5,Lost,2010-12-05 13:00:00,2010-12-05 13:00:00,3.27,3.82,211,2.01,95,United Kingdom,0,369,
15881,312,5,501.39000000000004,1,4,3,8,At Risk,2010-12-10 13:32:00,2011-01-31 16:59:00,17.29,26.72,260,8.97,26,United Kingdom,52,312,
15882,199,4,516.36,1,4,3,8,At Risk,2010-12-06 13:01:00,2011-05-25 11:35:00,22.45,19.64,276,12.0,23,United Kingdom,169,199,
15883,2,2,396.48,5,3,2,10,Loyal Customers,2011-11-06 14:50:00,2011-12-07 17:05:00,8.09,6.83,223,4.55,42,United Kingdom,31,2,
15885,93,3,379.35,2,4,2,8,Others,2011-02-03 15:28:00,2011-09-08 10:43:00,21.08,8.6,111,6.17,18,United Kingdom,216,93,
15886,60,1,181.09,3,2,1,6,Others,2011-10-10 14:25:00,2011-10-10 14:25:00,15.09,16.81,147,12.25,12,United Kingdom,0,60,
15888,81,1,168.31,2,2,1,5,Lost,2011-09-20 12:30:00,2011-09-20 12:30:00,14.03,21.43,76,6.33,11,United Kingdom,0,81,
15889,157,2,446.87,2,3,2,7,Others,2010-12-05 15:12:00,2011-07-06 11:10:00,4.81,4.56,215,2.31,79,United Kingdom,212,157,
15891,227,1,524.52,1,2,3,6,Lost,2011-04-27 12:35:00,2011-04-27 12:35:00,8.46,7.37,442,7.13,60,United Kingdom,0,227,
15894,253,2,263.55,1,3,2,6,Others,2010-12-05 14:06:00,2011-03-31 13:50:00,6.43,12.21,168,4.1,35,United Kingdom,115,253,
15895,150,1,179.17,2,2,1,5,Lost,2011-07-13 10:27:00,2011-07-13 10:27:00,16.29,40.5,94,8.55,11,United Kingdom,0,150,
15897,194,2,222.05,1,3,1,5,Others,2011-05-29 13:32:00,2011-05-29 13:50:00,9.25,21.91,261,10.88,17,United Kingdom,0,194,
15898,1,5,1388.88,5,4,4,13,Champions,2010-12-06 11:01:00,2011-12-08 15:23:00,16.15,34.8,570,6.63,70,United Kingdom,367,1,
15899,369,1,56.25,1,2,1,4,Lost,2010-12-06 10:36:00,2010-12-06 10:36:00,14.06,4.26,39,9.75,4,United Kingdom,0,369,
15900,24,1,351.11,4,2,2,8,New Customers,2011-11-16 12:19:00,2011-11-16 12:19:00,6.88,5.95,221,4.33,44,United Kingdom,0,24,
15901,17,3,363.88,4,4,2,10,Loyal Customers,2011-07-08 12:18:00,2011-11-23 12:43:00,3.14,2.84,384,3.31,102,United Kingdom,138,17,
15903,10,7,5126.76,5,5,5,15,Champions,2011-02-17 14:04:00,2011-11-30 08:08:00,69.28,66.74,2410,32.57,46,United Kingdom,285,10,
15904,8,1,164.68,5,2,1,8,New Customers,2011-12-01 14:50:00,2011-12-01 14:50:00,5.49,5.77,84,2.8,30,United Kingdom,0,8,
15906,20,7,1567.69,4,5,4,13,Champions,2011-03-29 13:28:00,2011-11-20 12:24:00,10.45,9.53,544,3.63,113,United Kingdom,235,20,
15907,4,3,967.45,5,4,4,13,Champions,2011-05-13 13:01:00,2011-12-06 12:21:00,3.89,4.26,509,2.04,175,United Kingdom,206,4,
15909,174,1,191.94,2,2,1,5,Lost,2011-06-19 10:38:00,2011-06-19 10:38:00,27.42,24.0,98,14.0,7,United Kingdom,0,174,
15910,1,8,1232.18,5,5,4,14,Champions,2011-01-27 11:55:00,2011-12-09 10:51:00,4.61,3.75,1015,3.8,215,United Kingdom,315,1,
15912,178,2,264.62,2,3,2,7,Others,2011-04-20 17:10:00,2011-06-14 14:29:00,13.93,11.91,185,9.74,19,United Kingdom,54,178,
15916,16,8,1528.09,4,5,4,13,Champions,2010-12-08 13:07:00,2011-11-23 13:46:00,9.86,8.44,757,4.88,124,United Kingdom,350,16,
15917,248,1,123.1,1,2,1,4,Lost,2011-04-06 10:40:00,2011-04-06 10:40:00,10.26,8.06,42,3.5,12,United Kingdom,0,248,
15918,191,2,334.23,1,3,2,6,Others,2011-03-13 15:55:00,2011-06-02 11:42:00,8.36,7.6,153,3.82,33,United Kingdom,80,191,
15919,20,2,639.89,4,3,3,10,Loyal Customers,2010-12-06 11:26:00,2011-11-20 11:28:00,4.47,3.78,545,3.81,103,United Kingdom,349,20,
15920,154,4,167.5,2,4,1,7,Others,2011-07-08 15:16:00,2011-07-08 15:31:00,2.79,2.01,99,1.65,53,United Kingdom,0,154,
15921,173,1,336.03000000000003,2,2,2,6,Lost,2011-06-20 11:03:00,2011-06-20 11:03:00,13.44,17.26,166,6.64,24,United Kingdom,0,173,
15922,373,1,369.5,1,2,2,5,Lost,2010-12-01 13:51:00,2010-12-01 13:51:00,33.59,17.0,138,12.55,11,United Kingdom,0,373,
15923,373,1,127.08,1,2,1,4,Lost,2010-12-02 12:16:00,2010-12-02 12:16:00,6.05,4.86,122,5.81,21,United Kingdom,0,373,
15925,194,1,207.15,1,2,1,4,Lost,2011-05-29 15:35:00,2011-05-29 15:35:00,17.26,10.56,93,7.75,12,United Kingdom,0,194,
15930,67,1,426.63,3,2,2,7,Others,2011-10-03 14:52:00,2011-10-03 14:52:00,20.32,6.42,139,6.62,21,United Kingdom,0,67,
15932,4,8,2495.87,5,5,5,15,Champions,2011-02-23 14:50:00,2011-12-05 17:13:00,21.7,20.81,2325,20.22,93,United Kingdom,285,4,
15933,21,3,1107.46,4,4,4,12,Champions,2011-09-14 12:05:00,2011-11-18 13:14:00,14.97,6.56,885,11.96,63,United Kingdom,65,21,
15935,239,2,416.86,1,3,2,6,Others,2011-04-12 09:35:00,2011-04-14 13:27:00,34.74,86.47,115,9.58,12,United Kingdom,2,239,
15937,64,1,145.35,3,2,1,6,Others,2011-10-06 15:48:00,2011-10-06 15:48:00,20.76,5.96,73,10.43,7,United Kingdom,0,64,
15938,112,5,404.58,2,4,2,8,Others,2011-01-20 10:11:00,2011-08-19 12:56:00,22.48,14.04,240,13.33,13,United Kingdom,211,112,
15939,90,15,6115.01,2,5,5,12,At Risk,2011-01-12 12:43:00,2011-09-11 11:30:00,80.46,78.66,4728,62.21,28,United Kingdom,241,90,
15940,311,1,35.8,1,2,1,4,Lost,2011-02-01 16:18:00,2011-02-01 16:18:00,35.8,,4,4.0,1,United Kingdom,0,311,
15942,134,1,337.44,2,2,2,6,Lost,2011-07-29 09:01:00,2011-07-29 09:01:00,24.1,11.99,232,16.57,14,United Kingdom,0,134,
15944,277,1,325.1,1,2,2,5,Lost,2011-03-08 10:33:00,2011-03-08 10:33:00,54.18,64.55,50,8.33,6,United Kingdom,0,277,
